"nsc","prefix","pubchem_id","total_probes","total_good_probes","name","testing_status","smiles","confidential_flag","mechanism"
776415,"S",-1,1,1,";[Chlorido(eta6-p-cymene)(N-{4-fluorophenyl}-2-pyridinec...",NA,"[Ru+2]1([S]=C(c2cccc[n]12)Nc1ccc(cc1)F)([Cl-])c1c(ccc(c1)C(C)C)C.[Cl-]",0,NA
776445,"S",-1,1,1,"",NA,"COc1ccc(cc1)C2=NN(C=O)C(C2)c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3",0,NA
776452,"S",-1,1,1,"",NA,"COc1ccc(cc1)C2CC(=NN2c3ccccc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4",0,NA
776453,"S",-1,1,1,"",NA,"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccccc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4",0,NA
776455,"S",-1,1,1,"",NA,"COc1ccc(cc1)C2CC(=NN2c3ccc(Cl)cc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4",0,NA
776456,"S",-1,1,1,"",NA,"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccc(Cl)cc3)c4cccc(Nc5ccnc6cc(Cl)ccc56)c4",0,NA
776469,"S",-1,1,1,"",NA,"Nc1nc(N)c2N=C(CC(Nc2n1)c3sc(Cl)nc3Cl)c4ccc5OCOc5c4",0,NA
776480,"S",-1,1,1,"",NA,"COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccc(Cl)cc3)c4ccc(Nc5ccnc6cc(Cl)ccc56)cc4",0,NA
776678,"S",-1,2,2,"",NA,"Cc1cc(C)c2c(n1)sc3c(Nc4ccc(Cl)cc4)ncnc23",0,NA
776733,"S",-1,1,1,";(E)-9-(3,4-dimethoxybenzylidene)-5-(3,4-dimethoxyphenyl...",NA,"COc1ccc(\C=C\2/CCCC3=C2N=C4SC(=NN4C3c5ccc(OC)c(OC)c5)C)cc1OC",0,NA
776744,"S",-1,1,1,";(E)-9-(3,4-dimethoxybenzylidene)-5-(3,4-dimethoxyphenyl...",NA,"COc1ccc(\C=C\2/CCCC3=C2N=C4SC=NN4C3c5ccc(OC)c(OC)c5)cc1OC",0,NA
776751,"S",-1,1,1,";2-(phenylamino)-10-methyl-5,6,7,10-tetrahydropyrrolo[3'...",NA,"Cn1c(cc2CCCc3cnc(Nc4ccccc4)nc3c12)C(=O)N",0,NA
776762,"S",-1,2,2,"EXEL-7647","Clinical trial","COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC4C[C@H]5CN(C)C[C@H]5C4",0,"PK:EGFR,ERBB2,SRC,VEGFR"
776763,"S",-1,2,2,"Ariad Alk/EGFR inhibitor related to AP-26113","","COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N(C)C",0,"PK:ALK,EGFR"
776787,"S",-1,2,2,"AZD-3463","Clinical trial","COc1cc(ccc1Nc2ncc(Cl)c(n2)c3c[nH]c4ccccc34)N5CCC(N)CC5",0,"PK:IGF1R,ALK"
776790,"S",-1,2,2,"MK-0429","Clinical trial","COc1ccc(cn1)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCCNc4n3)C2=O",0,"ITG"
776800,"S",-1,1,1,";4-[5-(1,3-diphenyl-1H-pyrazol-4-yl)-3-(4-methylphenyl)-...",NA,"Cc1ccc(cc1)C2=NN(C(C2)c3cn(nc3c4ccccc4)c5ccccc5)c6ccc(cc6)S(=O)(=O)N",0,NA
776817,"S",-1,2,2,"",NA,"CC(=O)Nc1ccc(cc1)S(=O)(=O)N2C(CCC2=O)C(=O)Nc3ccccc3",0,NA
776825,"S",-1,1,1,";methyl (1S,15R,17S,18S,19R,20S)-6,18-dimethoxy-17- {[(2...",NA,"CCC(=O)Oc1cc(\C=C\C(=O)O[C@H]2C[C@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@@H]4C[C@@H]3[C@H]([C@@H]2OC)C(=O)OC)ccc1OC",0,NA
776877,"S",-1,1,1,"",NA,"Cc1cc(nc(NC2CCCCC2)n1)N3CCN(CC3)c4ccnc5cc(Cl)ccc45",0,NA
776878,"S",-1,2,2,"",NA,"COc1cc(Nc2cc(C)nc(n2)N3CCN(CC3)c4ccnc5cc(Cl)ccc45)cc(OC)c1",0,NA
776879,"S",-1,1,1,"",NA,"COc1ccc(Nc2cc(C)nc(n2)N3CCN(CC3)c4ccnc5cc(Cl)ccc45)cc1",0,NA
776928,"S",-1,1,1,";N-{4-[(1e)-N-Carbamimidoylbutanehydrazonoyl]phenyl}-5-M...",NA,"CCC\C(=N\NC(=N)N)\c1ccc(NC(=O)c2cc3cc(OC)ccc3[nH]2)cc1",0,NA
776971,"S",-1,1,1,";3-[5-(2-Phenoxymethyl-benzoimidazol-1-ylmethyl)-[1,3,4]...",NA,"Cc1ccc(Oc2nc3ccccc3cc2c4oc(Cn5c(COc6ccccc6)nc7ccccc57)nn4)cc1",0,NA
776999,"S",-1,1,1,"",NA,"CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)N2C=CC(=CC2=O)Nc3ccccc3)B(O)O",0,NA
777000,"S",-1,2,2,"",NA,"CC(C)C[C@H](NC(=O)CN1C=CC=C(CNC(=O)c2ccccc2)C1=O)B(O)O",0,NA
777001,"S",-1,1,1,"",NA,"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N2C=CC(=CC2=O)N3CCCCC3)B(O)O",0,NA
777002,"S",-1,2,2,"",NA,"CC(C)C[C@H](NC(=O)CN1C=CC(=CC1=O)NCc2ccccc2)B(O)O",0,NA
777081,"S",-1,1,1,";3-amino-6-benzyl-N-phenyl-5,6,7,8-tetrahydrothieno[2,3-...",NA,"Nc1c(sc2nc3CCN(Cc4ccccc4)Cc3cc12)C(=O)Nc5ccccc5",0,NA
777084,"S",-1,1,1,";3-amino-6-benzyl-N-(3-methoxyphenyl)-5,6,7,8-tetrahydro...",NA,"COc1cccc(NC(=O)c2sc3nc4CCN(Cc5ccccc5)Cc4cc3c2N)c1",0,NA
777085,"S",-1,2,2,";3-amino-5-oxo-N-(m-tolyl)-5,6,7,8-tetrahydrothieno[2,3-...",NA,"Cc1cccc(NC(=O)c2sc3nc4CCCC(=O)c4cc3c2N)c1",0,NA
777095,"S",-1,1,1,";4,4'-((1E,4E)-3-oxopenta-1,4-diene-1,5-diyl)bis(4,1-phe...",NA,"OB(O)c1ccc(\C=C\C(=O)\C=C\c2ccc(cc2)B(O)O)cc1",0,NA
777096,"S",-1,2,1,";(E)-4-(3-(3-hydroxy-4-methoxyphenyl)acryloyl)phenylboro...",NA,"COc1ccc(\C=C\C(=O)c2ccc(cc2)B(O)O)cc1O",0,NA
777174,"S",-1,1,1,";(Z)-1-(1H-indol-3-yl)-3-(2-methoxy-5-(3,4,5-trimethoxys...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1N\C=C/C(=O)c3c[nH]c4ccccc34",0,NA
777176,"S",-1,1,1,";(3-amino-5-ethynyl-6-methoxy-1H-indol-2-yl)(3,4,5-trime...",NA,"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#C",0,NA
777178,"S",-1,1,1,";(3-amino-5-(3-hydroxyprop-1-ynyl)-6-methoxy-1H-indol-2-...",NA,"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#CCO",0,NA
777179,"S",-1,1,1,";(3-amino-5-(cyclopropylethynyl)-6-methoxy-1H-indol-2-yl...",NA,"COc1cc(cc(OC)c1OC)C(=O)c2[nH]c3cc(OC)c(cc3c2N)C#CC4CC4",0,NA
777180,"S",-1,1,1,";(Z)-3-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenylam...",NA,"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(N\C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)c1OC",0,NA
777183,"S",-1,1,1,";Z)-3-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenylami...",NA,"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(N\C=C/C(=O)c3c[nH]c4ccccc34)c1OC",0,NA
777185,"S",-1,1,1,";(E)-1-(3,4-dimethoxyphenyl)-3-(2-methoxy-5-(3,4,5-trime...",NA,"COc1ccc(cc1OC)C(=O)\C=C\c2cc(ccc2OC)C(=O)c3cc(OC)c(OC)c(OC)c3",0,NA
777187,"S",-1,1,1,";(E)-1-(benzo[d][1,3]dioxol-5-yl)-3-(2-methoxy-5-(3,4,5-...",NA,"COc1ccc(cc1\C=C\C(=O)c2ccc3OCOc3c2)C(=O)c4cc(OC)c(OC)c(OC)c4",0,NA
777194,"S",-1,2,2,"Daporinad","Clinical trial","O=C(NCCCCC1CCN(CC1)C(=O)c2ccccc2)\C=C\c3cccnc3",0,"NAMPT|PK:YK"
777195,"S",-1,2,1,"aurantimycin a","","COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]3(O)CC[C@@H](CC(C)C)[C@H](C)O3)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]4CCCNN4C(=O)CNC1=O)C(C)C",0,""
777196,"S",-1,2,2,";(5-(5'-(hydroxymethyl)-[2,2'-bifuran]-5-yl)thiophen-2-y...",NA,"OCc1oc(cc1)c2oc(cc2)c3ccc(CO)s3",0,NA
777306,"S",-1,1,1,"",NA,"CC(C)(C)c1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCC4)C(=O)Oc3c2",0,NA
777312,"S",-1,1,1,"",NA,"Fc1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCC4)C(=O)Oc3c2",0,NA
777323,"S",-1,1,1,"",NA,"Fc1cc(NC(=O)Nc2cccc(c2)C(F)(F)F)ccc1OCc3oc(nn3)c4ccccc4",0,NA
777334,"S",-1,1,1,"",NA,"Fc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCNS(=O)(=O)c5ccccc5)n4",0,NA
777380,"S",-1,2,2,"e/z-endoxifen","","CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3",0,""
777389,"S",-1,2,2,"5'-hydroxy-5-nitro indirubin oxime","","O\N=C\1/C(=C\2/C(=O)Nc3ccc(cc23)[N+](=O)[O-])/Nc4ccc(O)cc14",0,""
777407,"S",-1,1,1,";5-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-4-(3,4,5-trimet...",NA,"COc1cc(cc(OC)c1OC)c2nn[nH]c2c3ccc4OCCOc4c3",0,NA
777408,"S",-1,1,1,";5-(benzo[d][1,3]dioxol-5-yl)-4-(3,5-dimethoxyphenyl)-1H...",NA,"COc1cc(OC)cc(c1)c2nn[nH]c2c3ccc4OCOc4c3",0,NA
777422,"S",-1,2,2,"(thiophene-3,4-diylbis(furan-5,2-diyl))dimethanol","","OCc1oc(cc1)c2cscc2c3oc(CO)cc3",0,""
777425,"S",-1,2,2,"GDC-0032","Clinical trial","CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)c5cnn(c5)C(C)(C)C(=O)N",0,"PK:PIK3"
777486,"S",-1,2,2,"",NA,"COc1ccc(c2nc(O)c3c4CCCCc4sc3n2)c5ccccc15",0,NA
777571,"S",-1,1,1,"BIX-01294","Clinical trial","COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N5CCCN(C)CC5",0,"EHMT2|EHMT1/2"
777572,"S",-1,2,2,"AZD-8186","Clinical trial","C[C@@H](Nc1cc(F)cc(F)c1)c2cc(cc3C(=O)C=C(Oc23)N4CCOCC4)C(=O)N(C)C",0,"PI3KB|PK:PIK3"
777573,"S",-1,2,2,"E-7820","Clinical trial","Cc1ccc(NS(=O)(=O)c2cccc(c2)C#N)c3[nH]cc(C#N)c13",0,"Ang|ITG"
777574,"S",-1,1,1,"tx262","","CS(=O)(=O)O[C@@H]1[C@H](N(C1=O)c2cc3c4ccccc4ccc3c5ccccc25)c6ccccn6",0,""
777638,"S",-1,1,1,"AZD-6738","Clinical trial","C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)S(=N)(=O)C",0,"PK:ATR"
777639,"S",-1,1,1,"LGK-974","Clinical trial","Cc1cc(ccn1)c2ncc(CC(=O)Nc3ccc(cn3)c4cnccn4)cc2C",0,"Wnt|PORCN"
777718,"S",-1,2,2,"VE-822","Clinical trial","CNCc1ccc(cc1)c2cc(on2)c3nc(cnc3N)c4ccc(cc4)S(=O)(=O)C(C)C",0,"PK:ATR"
777877,"S",-1,1,1,"PF-4989216","Clinical trial","Fc1cc(ccc1c2c(C#N)c(sc2c3nnc[nH]3)N4CCOCC4)C#N",0,"PK:PIK3"
777879,"S",-1,2,2,"AM-5992","Clinical trial","CN(CCO)C1CCN(CC1)c2ccc(Nc3ncc4c5ccnc(F)c5n(C6CCCC6)c4n3)nc2",0,"PK:CDK,FLT,FLT3"
777886,"S",-1,1,1,"",NA,"CC(C)C[C@H](NC(=O)CCN1C=Cc2ccccc2C1=O)B(O)O",0,NA
777944,"S",-1,1,1,"",NA,"COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)n(n2)C(=O)c4ccc(Cl)cc4)ccc1O",0,NA
777946,"S",-1,1,1,"",NA,"COc1ccc(cc1)C(=O)n2nc(\C=C\c3ccc(O)c(OC)c3)cc2\C=C\c4ccc(O)c(OC)c4",0,NA
777947,"S",-1,1,1,"",NA,"COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)n(n2)C(=O)N)ccc1O",0,NA
778252,"S",-1,2,2,";Ethyl 3-((5H-pyrrolo[3,2-d]pyrimidin-4-yl)disulfanyl)-2...",NA,"CCOC(=O)[C@H](CSSc1ncnc2cc[nH]c12)NC(=O)[C@@H](C)c3ccc4cc(OC)ccc4c3",0,NA
778301,"S",-1,2,2,"",NA,"Cc1sc(C)c(c2oc(CO)cc2)c1c3oc(CO)cc3",0,NA
778304,"S",-1,2,2,"Encorafenib","FDA approved","COC(=O)N[C@@H](C)CNc1nccc(n1)c2cn(nc2c3cc(Cl)cc(NS(=O)(=O)C)c3F)C(C)C",0,"PK:BRAF"
778305,"S",-1,2,2,"Afuresertib","Clinical trial","Cn1ncc(Cl)c1c2cc(sc2Cl)C(=O)N[C@H](CN)Cc3cccc(F)c3",0,"PK:AKT,AKT1,AKT2,AKT3"
778314,"S",-1,1,1,";3-amino-N-(3-(trifluoromethyl)phenyl)-6,7,8,9-tetrahydr...",NA,"Nc1c(sc2nc3CCCCCc3cc12)C(=O)Nc4cccc(c4)C(F)(F)F",0,NA
778317,"S",-1,1,1,";3-amino-N-(2-chlorophenyl)-5,6,7,8,9,10-hexahydrocycloo...",NA,"Nc1c(sc2nc3CCCCCCc3cc12)C(=O)Nc4ccccc4Cl",0,NA
778318,"S",-1,2,2,";3-amino-N-phenyl-5,6,7,8,9,10-hexahydrocycloocta[b]thie...",NA,"Nc1c(sc2nc3CCCCCCc3cc12)C(=O)Nc4ccccc4",0,NA
778351,"S",-1,2,1,"",NA,"CCCCCCC[C@@H](O)CC(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N4CCCC4C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc5ccccc5)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc6c[nH]cn6)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc7ccccc7)C(=O)O",0,NA
778364,"S",-1,2,2,"Defactinib","Clinical trial","CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(=O)(=O)C)n2)C(F)(F)F)cc1",0,"PK:FAK"
778366,"S",-1,2,2,"EXEL-2280","Clinical trial","CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C4CC4)cc(n2)N5CCN(C)CC5)on1",0,"PK:IGF1R,AURK,FGFR,SRC"
778367,"S",-1,2,2,"ARRY-614","Clinical trial","Cc1ccc(cc1)n2nc(cc2NC(=O)NCc3cc(F)ccc3Oc4ccc5c(cnn5CCO)c4)C(C)(C)C",0,"PK:MAPK14"
778368,"S",-1,2,2,"GSK-2141795","Clinical trial","Cn1ncc(Cl)c1c2cc(oc2Cl)C(=O)N[C@H](CN)Cc3ccc(F)c(F)c3",0,"PK:AKT"
778406,"S",-1,2,2,";1-methyl-3-[4-(1-methyl-1H-indol-3-yl)-1,3-thiazol-2-yl...",NA,"Cn1cc(c2csc(n2)c3cn(C)c4ncccc34)c5ccccc15",0,NA
778407,"S",-1,2,2,";3-[4-(1H-indol-3-yl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrr...",NA,"Cn1cc(c2nc(cs2)c3c[nH]c4ccccc34)c5cccnc15",0,NA
778410,"S",-1,2,2,";3,3'-(1H-pyrrole-2,5-diyl)bis(1-methyl-1H-pyrrolo[2,3-b...",NA,"Cn1cc(c2ccc([nH]2)c3cn(C)c4ncccc34)c5cccnc15",0,NA
778436,"S",-1,1,1,"",NA,"CN(C)CC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CN(C)C)cc5)C(=O)c23)cc1",0,NA
778437,"S",-1,2,2,"",NA,"O=C(CCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCN7CCOCC7)cc6)C(=O)c34)cc2",0,NA
778438,"S",-1,2,2,"",NA,"CCN(CC)CCC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CCN(CC)CC)cc5)C(=O)c23)cc1",0,NA
778439,"S",-1,2,2,"",NA,"O=C(CN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CN7CCOCC7)cc6)C(=O)c34)cc2",0,NA
778440,"S",-1,1,1,"",NA,"O=C(CCCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCCN7CCOCC7)cc6)C(=O)c34)cc2",0,NA
778441,"S",-1,2,2,"",NA,"O=C(CCCCN1CCOCC1)Nc2ccc(Cn3nnc4C(=O)c5c(nnn5Cc6ccc(NC(=O)CCCCN7CCOCC7)cc6)C(=O)c34)cc2",0,NA
778442,"S",-1,1,1,"",NA,"CN(C)CCCC(=O)Nc1ccc(Cn2nnc3C(=O)c4c(nnn4Cc5ccc(NC(=O)CCCN(C)C)cc5)C(=O)c23)cc1",0,NA
778448,"S",-1,2,2,"Ombrabulin","Clinical trial","COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO",0,"Tu|Tu-frag"
778538,"S",-1,1,1,"",NA,"COc1ccc2nc3cc(Cl)ccc3c(N4CCN(CC4)c5ccnc(n5)N6CCOCC6)c2c1",0,NA
778540,"S",-1,1,1,"",NA,"COc1ccc2nc3cc(Cl)ccc3c(N4CCN(CC4)c5ccnc(n5)N6CCN(C)CC6)c2c1",0,NA
778566,"S",-1,1,1,"",NA,"CC(=O)N1CC(=CC1=O)Nc2ccc(OC(F)(F)F)cc2",0,NA
778590,"S",-1,2,2,"Cobimetinib (isomer 1)","FDA approved","OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F",0,"PK:MAP2K,MAP2K1"
778653,"S",-1,1,1,";(1,3-Dibenzyl-4,5-diphenyl-imidazol-2-ylidene) gold(I) ...",NA,"Cl[Au]C1N(Cc2ccccc2)C(=C(c2ccccc2)N1Cc1ccccc1)c1ccccc1",0,NA
778746,"S",-1,2,1,"FH-535","Clinical trial","Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-]",0,"PPARG"
778747,"S",-1,2,2,"OTX-015","Clinical trial","Cc1sc2c(C(=N[C@@H](CC(=O)Nc3ccc(O)cc3)c4nnc(C)n24)c5ccc(Cl)cc5)c1C",0,"BRD"
778770,"S",-1,2,2,"",NA,"Clc1ccc(Nc2ncnc3c4cccnc4sc23)c(Cl)c1",0,NA
778776,"S",-1,2,2,"",NA,"Oc1ccc(Nc2ncnc3c4cccnc4sc23)cc1",0,NA
778809,"S",-1,2,2,"TAK-632","Clinical trial","Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc5cccc(c5)C(F)(F)F",0,"PK:BRAF"
778810,"S",-1,2,2,"VS-5584","Clinical trial","CC(C)n1c(C)nc2c(nc(nc12)N3CCOCC3)c4cnc(N)nc4",0,"PK:PIK3,MTOR"
778843,"S",-1,1,1,";N-(2-carbamoyl-4-chlorophenyl)biphenyl-2-carboxamide",NA,"NC(=O)c1cc(Cl)ccc1NC(=O)c2ccccc2c3ccccc3",0,NA
778871,"S",-1,1,1,";NCGC00350716-01",NA,"COc1cccc(c1)c2oc3ccc(NC(=O)c4ccc(Cl)c(c4)C#N)cc3n2",0,NA
778909,"S",-1,1,1,"LEE-011","FDA approved","CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N4CCNCC4)nc2n1C5CCCC5",0,"PK:CDK,CDK4,CDK6"
779185,"S",-1,1,1,"",NA,"c1(cc2c(cc1)c1cc[n+](c(c1n2CCC)C)CCC(C)C)OCCC(C)C.[Br-]",0,NA
779217,"S",-1,2,2,"AZD-9291","FDA approved","COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4ccccc34",0,"PK:EGFR"
779218,"S",-1,2,2,"CEP-28122","Clinical trial","COc1c2CC[C@H](CCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5CC(C=C5)[C@@H]4C(=O)N)n3)N6CCOCC6",0,"PK:ALK"
779374,"S",-1,2,2,";4-(3, 5-dimethoxyphenyl)-N-(7-fluoro-3-methoxyquinoxali...",NA,"COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(F)ccc4nc3OC",0,NA
779401,"S",-1,1,1,"",NA,"Cc1ccc(cc1)S(=O)(=O)NC(CCC(=O)Nc2ccc(Cl)cc2)C(=O)Nc3ccc(Cl)cc3",0,NA
779404,"S",-1,2,2,"RG-7388","Clinical trial","COc1cc(ccc1NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]2c3cccc(Cl)c3F)c4ccc(Cl)cc4F)C(=O)O",0,"MDM2"
779405,"S",-1,2,2,"CO-1686","Clinical trial","COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C",0,"PK:EGFR"
779407,"S",-1,2,2,"GNE-617","Clinical trial","Fc1cc(F)cc(c1)S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2",0,"NAMPT"
779704,"S",-1,2,2,";K287;Lovastatin",NA,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",0,NA
779705,"S",-1,2,2,"Mevastatin",NA,"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",0,NA
779706,"S",-1,2,2,"Pitavastatin calcium",NA,"O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1c3ccc(F)cc3)C4CC4)CC(=O)O",0,NA
779708,"S",-1,2,2,";70360;Rosuvastatin calcium",NA,"CC(C)c1nc(nc(c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(=O)(=O)C",0,NA
779709,"S",-1,2,2,";H004;Atorvastatin calcium",NA,"CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CC[C@@H](O)C[C@@H](O)CC(=O)O",0,NA
780019,"S",-1,2,2,"PD183805","Clinical trial","Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl",0,"PK:EGFR,ERBB2"
780020,"S",-1,2,2,"","Clinical trial","COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1",0,"PK:BTK"
780022,"S",-1,1,1,";4-fluoro-N-(3-(4-(6-(4-hydroxyphenyl)imidazo[2,1-b]thia...",NA,"Oc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCCNS(=O)(=O)c5ccc(F)cc5)n4",0,NA
780027,"S",-1,1,1,";4-methoxy-N-(2-((4-(6-phenylimidazo[2,1-b]thiazol-5-yl)...",NA,"COc1ccc(cc1)S(=O)(=O)NCCNc2nccc(n2)c3c(nc4sccn34)c5ccccc5",0,NA
780035,"S",-1,1,1,";N-(2-((4-(6-(4-methoxyphenyl)imidazo[2,1-b]thiazol-5-yl...",NA,"COc1ccc(cc1)c2nc3sccn3c2c4ccnc(NCCNS(=O)(=O)c5ccc(cc5)C(F)(F)F)n4",0,NA
780042,"S",-1,2,2,"","Clinical trial","COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1",0,"PK:ERBB2"
780108,"S",-1,2,2,"PF-06463922","FDA approved","C[C@H]1Oc2cc(cnc2N)c3c(CN(C)C(=O)c4ccc(F)cc14)nn(C)c3C#N",0,"PK:ROS1,ALK"
780163,"S",-1,2,2,"SOMCL-12-81","Clinical trial","CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl",0,"PK:ALK"
780167,"S",-1,2,2,";N-[4-(1,3-benzothiazol-2-yl)phenyl]-2-[(4-chlorophenyl)...",NA,"Clc1ccc(NCC(=O)Nc2ccc(cc2)c3nc4ccccc4s3)cc1",0,NA
780168,"S",-1,2,2,";N-[4-(1,3-benzothiazol-2-yl)phenyl]-2-[(2,6-dichlorophe...",NA,"Clc1cccc(Cl)c1NCC(=O)Nc2ccc(cc2)c3nc4ccccc4s3",0,NA
780175,"S",-1,1,1,";(E)-1-(4-hydroxyphenyl)-3-(2-methoxy-5-(3,4,5-trimethox...",NA,"COc1ccc(cc1\C=C\C(=O)c2ccc(O)cc2)C(=O)c3cc(OC)c(OC)c(OC)c3",0,NA
780176,"S",-1,1,1,";(Z)-4-tert-butyl-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimet...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)c1O",0,NA
780182,"S",-1,2,2,";(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)ph...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(OC)c(OC)c3)c1O",0,NA
780183,"S",-1,2,2,";(Z)-4-fluoro-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxy...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(F)cc3)c1O",0,NA
780184,"S",-1,2,2,";(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)ph...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(C)cc3)c1O",0,NA
