Experiment Name	Probe Name	mirbase_name	accession	BR:MCF7	BR:MDA_MB_231	BR:HS578T	BR:BT_549	BR:T47D	CNS:SF_268	CNS:SF_295	CNS:SF_539	CNS:SNB_19	CNS:SNB_75	CNS:U251	CO:COLO205	CO:HCC_2998	CO:HCT_116	CO:HCT_15	CO:HT29	CO:KM12	CO:SW_620	LE:CCRF_CEM	LE:HL_60	LE:K_562	LE:MOLT_4	LE:RPMI_8226	LE:SR	ME:LOXIMVI	ME:MALME_3M	ME:M14	ME:SK_MEL_2	ME:SK_MEL_28	ME:SK_MEL_5	ME:UACC_257	ME:UACC_62	ME:MDA_MB_435	ME:MDA_N	LC:A549	LC:EKVX	LC:HOP_62	LC:HOP_92	LC:NCI_H226	LC:NCI_H23	LC:NCI_H322M	LC:NCI_H460	LC:NCI_H522	OV:IGROV1	OV:OVCAR_3	OV:OVCAR_4	OV:OVCAR_5	OV:OVCAR_8	OV:SK_OV_3	OV:NCI_ADR_RES	PR:PC_3	PR:DU_145	RE:786_0	RE:A498	RE:ACHN	RE:CAKI_1	RE:RXF_393	RE:SN12C	RE:TK_10	RE:UO_31
RNA: Agilent Human miRNA (V2)	hsa-miR-200c	hsa-mir-200c	MI0000650	4.2404	-3.52926	-4.41023	-3.80239	2.91884	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	4.36841	4.44758	3.41654	4.20422	3.72376	4.4146	-3.0422	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.89084	2.79741	-3.4968	-3.60636	-4.37408	-3.80881	5.47591	-0.75343	-3.90315	1.20949	4.04862	3.66999	3.60988	-3.66053	-3.04477	-3.92938	-3.36612	2.3314	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-200c*	hsa-mir-200c	MI0000650	-3.52296	-3.52926	-4.41023	-3.80239	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.61393	-3.38696	-3.39764	-2.55743	-3.93895	-3.14063	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.39867	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-3.01425	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-202	hsa-mir-202	MI0003130	-3.24446	-3.28508	-4.34824	-1.68333	-2.9386	-1.85245	-1.91401	-3.34641	-4.21886	-3.16717	-1.83385	-3.18212	-3.08926	-2.28544	-2.14736	-3.62295	-2.22354	-2.04152	-0.45328	-1.34938	0.60672	-1.88904	-1.36015	0.97046	-1.46228	-0.39177	-1.90409	-0.84168	-1.27224	-0.64772	-0.83842	-1.9665	-0.24893	-1.17125	-2.04227	-3.97086	-3.18997	-2.91029	-2.58025	-3.56821	-4.18899	-1.25697	-0.57304	-1.93883	-0.42658	-0.17417	-0.30483	-1.8532	0.18862	-0.73948	-0.26918	-1.68276	-0.38642	-0.235	-1.06024	-2.25737	-0.28775	-1.81914	-0.00176	-1.60229
RNA: Agilent Human miRNA (V2)	hsa-miR-203	hsa-mir-203	MI0000283	3.50705	-3.52926	-4.41023	-3.80239	2.72417	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	0.80166	2.29766	-0.53888	1.88456	-1.34961	-1.68421	-1.91323	-3.54526	-3.16745	-1.37984	-3.20055	-2.42585	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.33459	-3.22795	-3.53174	-2.89084	-0.21446	-3.4968	-3.60636	-4.37408	-2.6083	1.16578	-3.1765	-3.90315	-4.02758	-1.0218	0.29666	-2.22993	-1.58311	-3.01381	-1.10371	-3.36612	-4.33961	-3.62418	-2.10547	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-204	hsa-mir-204	MI0000284	-4.00187	-3.24907	-2.94118	-3.80239	-3.41228	-3.63916	-3.09348	-3.86184	0.16583	-0.23183	0.01263	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-1.53265	-3.54526	-3.16745	-0.58218	-3.20055	-2.59561	-0.93541	-4.2572	-0.67327	-0.73942	0.55255	1.7425	1.74749	-0.72431	0.52503	-0.1915	0.21077	-2.66221	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	0.0042	-2.94381	-4.02758	-3.0705	-3.13137	-3.7852	-3.66053	-3.04477	-3.04456	-3.36612	-4.33961	-3.5086	-2.89402	-3.96246	-2.48443	-3.49615	-3.90776	-2.95281	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-205	hsa-mir-205	MI0000285	-0.5953	-3.52926	-4.41023	-3.80239	3.30731	-3.63916	-3.09348	-3.86184	-4.30556	-1.50548	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	4.10285	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.33159	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	5.80546	-3.1765	-3.90315	-4.02758	0.13692	-0.28283	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-20a	hsa-mir-20a	MI0000076	3.5082	4.26415	2.81718	3.68991	3.7853	2.64723	3.35172	3.64692	2.66022	3.54187	3.03194	5.82077	5.6226	3.9391	4.73653	4.5262	5.34565	4.989	5.57225	6.1352	8.32697	7.5569	6.42412	6.46495	4.62796	3.28403	3.90706	3.43142	3.52734	4.31091	4.80594	3.02098	4.17765	3.81514	3.84664	3.00876	4.61069	4.39968	2.97461	3.15496	4.34266	4.44376	4.00751	3.83899	3.36424	4.3154	4.71697	4.60176	4.6868	5.01786	5.25074	3.12895	3.37317	3.4899	3.28817	3.20245	4.30292	3.16659	5.04788	3.26889
RNA: Agilent Human miRNA (V2)	hsa-miR-20a*	hsa-mir-20a	MI0000076	-3.54312	-3.22019	-4.37493	-3.59307	-3.37613	-3.63916	-3.09348	-3.21649	-4.12051	-3.10142	-3.20248	-1.09879	-1.40661	-3.29926	-1.952	-2.45534	-2.24748	-1.19361	-0.71172	-0.32981	0.72714	-0.27083	-1.73529	-1.7704	-1.39796	-3.34473	-2.25222	-3.67336	-2.60742	-3.06776	-2.47378	-3.82104	-3.22795	-3.53174	-2.89084	-4.14558	-2.3117	-2.40861	-3.36406	-3.91625	-3.15842	-1.32639	-3.90315	-2.895	-3.0705	-3.45364	-3.52952	-2.00959	-2.98239	-3.15622	-1.96224	-3.33235	-3.62418	-2.89402	-2.47205	-2.94217	-3.49615	-2.86065	-2.80278	-2.92211
RNA: Agilent Human miRNA (V2)	hsa-miR-20b	hsa-mir-20b	MI0001519	1.52131	2.22558	0.77036	1.78276	1.77052	0.74172	1.4407	1.65835	1.61899	2.22621	2.36394	3.80672	3.59229	2.04222	2.85853	2.26043	2.99069	3.29961	4.61073	4.48275	5.31716	5.07129	3.41238	3.4284	2.92207	2.50846	3.08744	1.30482	0.20055	1.31225	4.64876	1.30827	4.71058	4.10888	1.51037	0.77069	2.35047	2.1471	1.22993	1.10389	2.15667	2.81084	5.05634	2.16735	0.48203	1.23183	1.78666	3.15014	1.55195	2.70292	2.53931	1.64441	0.16826	1.05871	1.90989	1.65901	1.19888	1.73178	1.86906	1.82783
RNA: Agilent Human miRNA (V2)	hsa-miR-21	hsa-mir-21	MI0000077	7.86104	8.33454	7.89805	5.99375	6.27534	6.79121	9.14771	8.59738	7.49345	9.36524	8.71776	8.09647	6.39359	7.5433	6.79014	6.76897	7.26079	6.3193	2.32666	5.26924	6.99991	4.88885	4.60383	8.13986	7.0726	7.48367	7.3562	7.25415	7.51849	7.44875	6.79643	6.44463	6.81466	6.78428	9.15863	7.81522	9.19302	8.73959	7.12766	7.55758	8.08834	5.56482	8.28371	6.69025	4.1821	7.35089	7.67011	7.5666	9.20966	8.22026	8.22903	7.93545	7.26755	8.39747	7.85755	8.30648	5.03033	6.40926	8.89398	7.52958
RNA: Agilent Human miRNA (V2)	hsa-miR-21*	hsa-mir-21	MI0000077	0.7598	1.31152	1.1648	-0.33456	-1.07322	-0.05725	3.01425	1.95498	0.62693	2.90939	3.02908	1.24309	-0.10634	1.58796	0.53683	0.65753	1.49198	0.03156	-3.54526	-1.76406	2.22058	-2.16621	-2.18929	1.64525	0.80537	-0.46007	1.3177	-0.37345	0.22877	0.36693	-0.432	-0.15769	-0.18669	-0.01895	2.44174	0.56824	2.66665	1.96413	0.21643	0.40252	0.00132	0.78955	1.06294	0.13945	-3.0705	0.11895	0.79895	1.40006	2.09053	1.04524	1.54691	1.27331	0.44769	1.10009	1.87678	2.10218	-2.45789	0.04393	2.20315	1.14291
RNA: Agilent Human miRNA (V2)	hsa-miR-210	hsa-mir-210	MI0000286	1.46303	1.58326	1.1217	-0.43099	1.13818	2.54378	-1.00095	1.39114	0.03737	1.03945	1.66389	0.54344	-0.32362	0.43061	0.16357	-0.02799	2.19991	-1.35446	-2.09262	-3.16745	1.8581	-1.72841	-1.9448	2.95346	0.37259	-1.33493	-0.73904	-1.6667	1.45266	-1.47817	-1.84753	0.1605	-0.16744	0.05502	0.71215	1.66042	0.67884	0.87116	-0.22311	-1.14955	1.66783	-0.6023	0.3859	2.04324	-0.31743	-0.47497	2.43038	-0.9594	2.15405	0.17046	1.39328	1.57548	1.75056	0.93287	-0.62365	0.43245	2.59144	0.85244	1.26245	-1.09215
RNA: Agilent Human miRNA (V2)	hsa-miR-211	hsa-mir-211	MI0000287	-4.00187	-3.52926	-4.41023	-3.80239	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.05609	-3.68703	-4.38761	-3.54526	-3.16745	-0.3914	-3.20055	-2.45551	-2.26044	-4.2572	3.17679	3.24313	-0.38905	4.28898	3.75704	3.60154	-3.13839	0.6282	-0.62484	-2.58911	-4.32847	-3.4968	-3.60636	-4.37408	-3.91625	-4.28534	-3.1765	-2.77948	-4.02758	-3.0705	-2.87673	-3.7852	-3.66053	-3.04477	-3.00817	-3.36612	-4.33961	-3.33484	-2.89402	-3.96246	-4.15128	-3.49615	-4.20043	-2.77641	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-212	hsa-mir-212	MI0000288	-1.6031	-1.31717	-2.62107	-0.98849	-1.45226	-0.33805	-0.5244	-1.81905	-1.99179	-0.5877	0.92811	-1.29444	-1.3518	-1.13525	-0.9893	-2.02626	-2.19044	-1.13333	-0.60922	-0.91233	-1.14206	-2.7825	-2.3902	-2.2265	-1.41541	-3.18819	-0.58983	-3.25242	-2.52511	-2.48527	-1.62312	-1.48997	-2.75338	-1.81436	-2.02647	-2.51936	-2.00461	-2.29865	-1.18141	-0.6568	-2.92718	-0.08305	-2.86153	-1.52885	-3.0705	-2.39005	-2.38389	-1.28209	-1.61359	-3.08137	-1.88725	-0.836	-2.54491	-2.08695	-0.53436	-1.28549	-1.73009	-0.48517	-1.80932	-1.79967
RNA: Agilent Human miRNA (V2)	hsa-miR-215	hsa-mir-215	MI0000291	-3.30086	-3.06464	-4.41023	-3.80239	-2.09334	-3.63916	-2.15249	-3.86184	-4.30556	-3.69773	-3.20248	4.04595	4.28399	-3.39764	-1.93758	2.24851	4.52157	1.98847	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-3.61633	-3.34473	-2.55542	-3.67336	-2.60742	-3.21253	-3.36034	-4.45219	-3.22795	-3.08822	-0.72756	-3.82737	-3.10363	-2.91447	-2.84183	-3.5835	-4.28534	-2.93079	-3.67809	-2.40421	-3.0705	-3.45364	-0.01551	-3.25124	-3.04477	-3.92938	-3.36612	-2.04436	-3.62418	-2.89402	0.04512	-3.0379	-3.49615	-4.54925	-0.99864	-3.1717
RNA: Agilent Human miRNA (V2)	hsa-miR-218	hsa-mir-218-1	MI0000294	-2.13698	-1.12386	-1.95734	-0.46032	-3.41228	-1.67696	-1.66929	-3.67148	-3.24293	0.08082	-0.80549	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.39488	-2.60742	-3.21253	-3.36034	-4.65498	-3.14533	-3.24866	-1.5247	-0.76173	0.25771	-1.91289	-0.66473	-3.91625	-1.06016	-3.1765	-1.55773	-4.02758	-0.14982	0.62973	-3.7852	-3.66053	-1.12076	-3.61746	-1.38101	-4.33961	-3.62418	-2.89402	-1.94482	-1.91327	-3.49615	-1.9163	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-218(2)	hsa-mir-218-2	MI0000295	-2.13698	-1.12386	-1.95734	-0.46032	-3.41228	-1.67696	-1.66929	-3.67148	-3.24293	0.08082	-0.80549	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.39488	-2.60742	-3.21253	-3.36034	-4.65498	-3.14533	-3.24866	-1.5247	-0.76173	0.25771	-1.91289	-0.66473	-3.91625	-1.06016	-3.1765	-1.55773	-4.02758	-0.14982	0.62973	-3.7852	-3.66053	-1.12076	-3.61746	-1.38101	-4.33961	-3.62418	-2.89402	-1.94482	-1.91327	-3.49615	-1.9163	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(2)	hsa-mir-219-2	MI0000740	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(3)	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(4)	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(5)	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(6)	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-219-5p(7)	hsa-mir-219-1	MI0000296	0.00105	-1.86408	-2.71226	-3.80239	-0.4043	-3.63916	-1.42374	-2.36906	-2.93466	-3.18198	-3.20248	-2.77638	-1.7989	-0.75746	-2.34819	-1.93443	-1.78147	-1.97609	-2.58768	-2.87086	-1.02492	-0.26307	-0.83112	-1.74318	-2.11947	-2.57586	-1.80435	-3.40011	-2.60742	-3.21253	-2.52384	-3.84857	-1.0667	-1.46745	-1.83686	-1.22318	-1.87265	-1.96966	-2.35093	-1.34362	-3.56597	-1.50158	-0.65184	-2.2775	-3.0705	-2.06605	-2.37617	-2.17767	-0.78468	-1.24625	-2.02041	-2.96094	-2.1348	-2.89402	-1.27395	-3.36397	-2.60575	-1.29986	-2.42522	-2.87363
RNA: Agilent Human miRNA (V2)	hsa-miR-22	hsa-mir-22	MI0000078	1.63652	4.6306	4.49147	3.464	2.56206	4.19734	4.68619	4.02563	3.68285	4.40355	4.11482	2.67173	2.5516	1.03051	1.97586	1.67988	2.00762	0.08878	-2.09152	-2.38827	3.32758	-0.87638	0.85779	2.5482	3.25108	4.1093	3.34842	2.6963	4.50097	2.67658	4.04108	2.16526	3.13661	2.72848	4.58423	4.49002	4.87801	3.7134	4.69391	3.55023	3.7351	3.24512	2.63388	2.26519	2.998	3.43724	2.95764	3.90623	4.41418	4.82413	3.66112	3.47434	4.03988	5.37979	2.98797	2.69583	3.98379	3.27091	4.04797	2.86488
RNA: Agilent Human miRNA (V2)	hsa-miR-22*	hsa-mir-22	MI0000078	-4.00187	-1.12794	-0.59826	-2.59282	-3.41228	-0.77328	-0.00786	-0.90553	-1.22541	-0.23909	-0.52142	-3.45727	-3.22525	-3.39764	-2.9861	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-1.29286	-2.93488	-1.2428	-3.67336	-2.4363	-3.20658	-2.61498	-2.93748	-3.16143	-3.53174	-1.66127	-1.45604	-0.82541	-2.00786	-0.22896	-3.19573	-3.18964	-2.27468	-2.88913	-2.53564	-2.98653	-3.45364	-3.7852	-0.87082	-2.28636	-2.76863	-3.03335	-0.90151	-2.73703	-1.83874	-1.08641	-1.51282	-2.71651	-0.62564	-2.70921	-1.2004
RNA: Agilent Human miRNA (V2)	hsa-miR-221	hsa-mir-221	MI0000298	-2.34139	5.1989	3.07363	3.07916	-3.41228	3.92844	3.403	1.00846	2.42223	4.12865	3.66393	1.7029	1.00766	3.38313	2.46527	2.63074	1.48364	2.22703	0.6899	3.73171	-1.37984	0.41955	-1.59659	0.91777	3.25815	0.35728	3.99331	1.68678	1.34706	-0.16738	0.28837	2.38954	1.30225	1.67166	2.09004	0.51654	3.75774	3.89746	2.64591	0.5331	1.97014	1.20671	3.82894	2.48019	3.45309	2.55214	1.81815	3.56282	1.85327	1.84488	2.60518	2.54077	1.82971	-0.37271	2.40629	2.66745	1.06384	3.93478	1.7852	3.12298
RNA: Agilent Human miRNA (V2)	hsa-miR-221*	hsa-mir-221	MI0000298	-4.00187	0.45441	-1.36134	-2.34841	-3.41228	-1.10349	-1.03724	-2.823	-1.55293	-0.03307	-0.78634	-2.46123	-2.36366	-1.48266	-2.29202	-2.34695	-3.02611	-3.02765	-3.54526	-1.4144	-1.37984	-2.9132	-2.90483	-2.07384	-1.42049	-1.41415	-1.28982	-2.04738	-1.14003	-3.02384	-1.54392	-3.53098	-2.20077	-2.1457	-1.85109	-3.60449	-0.49755	0.04432	-2.03605	-3.91625	-2.61886	-3.1765	-0.52823	-3.12892	-0.43098	-1.71069	-2.22109	-1.93814	-1.31392	-1.93802	-1.29788	-2.35229	-2.65267	-2.89402	-2.49618	-2.94642	-2.71082	-1.1969	-1.81437	-2.42899
RNA: Agilent Human miRNA (V2)	hsa-miR-222	hsa-mir-222	MI0000299	-4.00187	2.19746	0.20524	0.94214	-3.41228	1.42686	1.02722	-0.63792	0.41192	1.57949	1.7625	0.21355	0.92088	1.042	0.10373	0.76752	-0.42974	-0.51372	-1.72196	1.50196	-1.37984	-2.74037	-2.90483	-1.80455	1.76392	-0.09013	1.73548	-0.67647	0.05522	-1.9597	0.1653	0.01747	-1.50878	-1.46325	-0.04544	-2.1588	0.93922	1.15596	0.97593	-2.18175	-1.15819	-0.75635	0.36397	0.26616	0.80425	-0.77237	-0.5321	1.26275	-0.585	-0.4859	0.04011	1.13341	-1.64785	-2.39087	0.55253	0.06995	-1.11303	1.91378	-1.10901	1.24562
RNA: Agilent Human miRNA (V2)	hsa-miR-224	hsa-mir-224	MI0000301	-4.00187	0.43366	-0.13246	1.76011	-3.41228	-0.31104	0.11025	-3.86184	-1.31293	-1.83871	-1.70907	1.39311	0.30492	-3.10988	-1.24645	2.97589	-3.68703	-0.46338	-3.54526	-3.16745	2.86299	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	1.50449	0.65058	2.85683	1.48449	0.96687	-3.71321	0.45408	1.17656	-3.90315	-4.02758	-1.45053	0.30125	0.93167	-3.66053	0.90564	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	0.70336	-1.00822	-0.57606	-1.05662	-0.41951
RNA: Agilent Human miRNA (V2)	hsa-miR-23a	hsa-mir-23a	MI0000079	4.07806	5.57702	5.51147	5.49812	3.87051	5.17462	5.97979	4.80306	4.95287	5.60477	5.05477	3.79768	4.02225	4.14035	4.38448	3.92609	3.80242	3.66339	-0.40702	5.51707	2.67348	-1.27977	4.35656	4.12746	4.96859	4.27501	5.59219	4.6584	5.02876	3.35834	3.3322	4.43012	4.39109	4.26995	4.99003	5.08138	5.41175	5.11559	5.48623	5.53813	5.72985	4.15782	4.80024	3.11488	5.37469	5.28572	3.75476	5.59647	6.55697	5.06196	5.53633	5.36963	4.16878	5.06609	4.36568	5.35376	4.80408	5.42684	4.51524	4.58141
RNA: Agilent Human miRNA (V2)	hsa-miR-23a*	hsa-mir-23a	MI0000079	-3.43336	-2.84635	-3.03368	-1.72097	-3.33274	-1.88831	-1.08091	-3.09513	-3.69083	-2.66657	-1.62698	-3.62185	-3.23974	-1.93261	-1.92675	-4.09141	-3.67143	-2.22847	-1.37435	-0.91315	-1.37984	-3.20055	-2.90483	-2.26044	-1.29174	-3.34473	-0.95954	-3.67336	-2.60742	-3.21253	-3.36034	-1.54499	-3.21748	-3.48097	-2.89084	-3.70482	-2.78731	-2.81944	-1.93938	-3.32084	-3.72912	-1.16904	-3.90315	-1.52828	-2.84743	-3.0004	-3.7852	-1.43872	-1.65745	-3.77711	-3.00901	-1.0558	-3.4942	-2.61834	-0.79914	-1.27032	-3.28	-1.33208	-3.162	-1.0064
RNA: Agilent Human miRNA (V2)	hsa-miR-23b	hsa-mir-23b	MI0000439	2.13681	3.23636	3.47375	3.12966	4.34223	2.18218	3.57623	3.81933	4.59987	4.01582	3.9736	4.4993	0.74757	0.66212	2.07314	1.93043	3.5073	3.67772	-0.53199	0.96439	-0.59483	0.12291	1.02981	0.267	0.38715	2.88924	1.58285	0.97979	1.62006	1.53123	-0.96254	2.51384	0.62898	0.6913	4.30465	3.05043	3.3438	2.23549	4.24799	1.39174	3.6574	1.74364	0.26384	3.78876	3.31559	2.36923	1.33154	0.70295	3.57418	0.03026	2.29527	2.69827	1.98519	2.79834	2.16918	2.90839	1.29726	2.09636	2.75268	2.69233
RNA: Agilent Human miRNA (V2)	hsa-miR-23b*	hsa-mir-23b	MI0000439	-4.00187	-3.52926	-3.84353	-3.80239	-3.13449	-3.63916	-2.96378	-3.08704	-2.80489	-2.82875	-3.20248	-2.62943	-3.61457	-3.39764	-3.45342	-4.11624	-3.59414	-3.57499	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.47456	-4.21577	-3.47162	-3.60636	-4.0764	-3.91625	-3.67907	-3.1765	-3.90315	-3.84492	-3.0705	-3.45364	-3.7852	-3.66053	-2.71792	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
